,tweet,label
9598,"nepa no gree bring light, dis fone no fit work, nawa o, i vex! 😤",negative
9599,"CHAI, DEM DY WRIT CAR FOR SHOP, I JUST DY PASS BY, E NO CONCERN ME TOO MUCH, BUT E DY HAPPEN, I FIT SNAP AM FOR INSTA LATER. 😐 @SISTANGOZI ",neutral
9600,"nawa o, dis musik de give me joy, i no go lie, e choke! 😎",positive
9601,Wetn be dis musik? Rubbish! 😒 😩 @SistaNgozi,negative
9602,I d red for beech now. 📌,neutral
9603,"biko, omo, i go rom wey dem fix dis car, e swete me so tey i forget my wahala, na god handiwork o, i dy happy die! 🙌 @sistangozi",positive
9604,"Why uncle dey check like dis? E dey vex me, abeg make dem comot! 😣 😤 @SistaNgozi",negative
9605,"Dem d dans bag for mall, I just d pass by, e no concern me too much, but e d happen, I fit snap am for Insta later. 😐 @SistaNgozi 🤷‍♂️",neutral
9606,"omo, dis musik de burst my brain, chai! i de enjoy am well well, no cap. 😊",positive
9607,"Dis shoe na scam, I waste money, chai, who go help me now? 😢 #Wahala, no lie",negative
9608,"sha, dem sel laptop for club. 📌",neutral
9609,"Chai, dis game na fire o! I d use am every day for stayshun, e d make my life easy, abg who no like better tin? I thank God for am! 😍 #Blessed 😊",positive
9610,"joor, why pikin de sel like dis? e de vex me, abeg make dem comot! 😣 #NaijaVibes",negative
9611,i dey play for club now. 🤔,neutral
9612,"ABEGE, DIS WEDIN SWEET PASS! 💃 #NaijaVibes",positive
9613,"yepa, dis teacha dy do me strong thing, dem no gree wach car well, i beg make dem comot my front, i no fit shout again, wahala too much! 😭 @brosjide",negative
9614,"today na sunday, i d sel. 🤷‍♂️, no cap",neutral
9615,"nawa, chai, dis car na fire o! i dy use am every day for kitchin, e dy make my life easy, abege who no like better tin? i thank god for am! 😍 #blessed, e choke",positive
9616,Why dem no fix film? Wahala! 😭 😩 #NaijaVibes,negative
9617,"gbam, i dey play for shop now. 🤷‍♂️ #NaijaVibes, no lie",neutral
9618,"MAKE WE CHECK FONE FOR ROD, E GO SWEET LIKE SUGAR, I SWEAR! 🙏 #NAIJAVIBES",positive
9619,"DIS MUSIK NA SCAM, I WASTE MONEY, CHAI, WHO GO HELP ME NOW? 😢 #WAHALA 😩",negative
9620,"nawa, dem open mall by 7am, i de watch am, nothing special sha. 🤷‍♂️ 😐 @SistaNgozi",neutral
9621,"God bless oga, dem sabi play food well, my heart dy smile! 😍 @BrosJide 🙌",positive
9622,"biko, chai, i don try dis game taya, e no work at all, dem sell me fake for office, i vex so tey i wan fight, abegg who go pay me back? 😡 #naijawahala 😩",negative
9623,"EHN, TODAY NA SATADAY, I D HOUZ WEY DEM WACH CAR, E JUST D HAPPEN LIKE DAT, NO BIG DEAL, I D CHILL, MAYBE LATER I GO CHECK AM AGAIN SHA. 🤔 😐",neutral
9624,"ABEG, BABE DEY GIVE ME JOY, DEM SABI KUK MUSIK WELL, I NO FIT COMPLAIN, LIFE GOOD ABEGG, MAKE WE CELEBRATE DIS TIN TOGETHER! 😊 #NAIJAVIBES",positive
9625,"Dis houz na scam, I waste money, chai, who go help me now? 😢 #Wahala",negative
9626,"gbam, broda d dans houz. 🤷‍♂️",neutral
9627,"Nawa o, dis car d give me joy, I no go lie, e choke! 😎 😎",positive
9628,"nawa o, dis holiday spoil my day, i plan am well but dem no gree me enter, watin i do dem? hunger dey wire me sef, god abeg! 😢 #lifenobalance 😣",negative
9629,"broda dey writ parti for park, na normal tin, I dey observe. 🤔",neutral
9630,Dis tv sweat die! 😍 💖,positive
9631,"Why uncle dey kuk like dis? E dey vex me, abg make dem comot! 😣",negative
9632,"today na fryday, i dy dans. #NaijaVibes, no lie",neutral
9633,"chai, abege, neighba de give me joy, dem sabi kuk bag well, i no fit complain, life good abg, make we celebrate dis tin together! 😊 #naijavibes 🎉",positive
9634,"joor, dis shoe na scam, i waste money, chai, who go help me now? 😢 #wahala 🤬 @SistaNgozi",negative
9635,"TODAY NA SUNDAY, I DEY OFFICE WEY DEM WRIT PARTI, E JUST DEY HAPPEN LIKE DAT, NO BIG DEAL, I DEY CHILL, MAYBE LATER I GO CHECK AM AGAIN SHA. 🤔",neutral
9636,"joor, omo, i go shop wey dem writ dis houz, e sweet me so tey i forget my wahala, na god handiwork o, i d happy die! 🙌 @sistangozi @SistaNgozi",positive
9637,"ehn, why pikin d play like dis? e d vex me, abege make dem comot! 😣 😒",negative
9638,"TODAY NA THURDAY, I DEY CHURCH WEY DEM CHECK FONE, E JUST DEY HAPPEN LIKE DAT, NO BIG DEAL, I DEY CHILL, MAYBE LATER I GO CHECK AM AGAIN SHA. 🤔 #NaijaVibes",neutral
9639,"yepa, dis wedin make me happy die, i no fit shout, e too good abegg! 🔥",positive
9640,"Nawa o, dis festival spoil my day, I plan am well but dem no gree me enter, wetn I do dem? Hunger d wire me sef, God abegg! 😢 #LifeNoBalance",negative
9641,"chai, i dey play for park now. #NaijaVibes",neutral
9642,"DIS HOUZ SWEAT DIE! 😍, for real",positive
9643,"nawa, wetn be dis parti? rubbish! 😒 😒",negative
9644,"nawa, babe dey sing food for market, na normal tin, i dey observe. 😐",neutral
9645,"Abegg, dis ceremony sweat pass! 💃 #NaijaVibes",positive
9646,"ehn, dis frend dey do me strong thing, dem no gree buy musik well, i beg make dem comot my front, i no fit shout again, wahala too much! 😭 @brosjide 😡",negative
9647,i dy sel for houz now. 😐,neutral
9648,"gbam, abg, oga dey give me joy, dem sabi wach shoe well, i no fit complain, life good abeg, make we celebrate dis tin together! 😊 #naijavibes, no cap",positive
9649,"abege, stop dat dans, e vex me! 😤 😢",negative
9650,oga d driv food. 📌,neutral
9651,"CHAI, DIS FILM NA FIRE O! I DEY USE AM EVERY DAY FOR MARKET, E DEY MAKE MY LIFE EASY, ABEGG WHO NO LIKE BETTER TIN? I THANK GOD FOR AM! 😍 #BLESSED",positive
9652,"dis musik na scam, i waste money, chai, who go help me now? 😢 #wahala",negative
9653,"EHN, I D USE FOR ROD, AUNTY COME JOIN ME, WE JUST D GIST SMALL, NOTHING MUCH D SUP, NA SO LIFE BE, NO STRESS NO WAHALA. 🤷‍♂️ #NAIJALIFE @SistaNgozi",neutral
9654,"I love dis clot, e dope! 😎",positive
9655,"omo, i buy musik for church, e no work, dem cheat me o, i tire! 😩 😤",negative
9656,"I dy go club wey dem sel tv, e just dy there, no big deal.",neutral
9657,NA GOD WIN! FONE BLESS ME. 🙌,positive
9658,dis tv don spoil o! 😡,negative
9659,"ehn, i d red laptop today, e just d go on, no wahala. 😐",neutral
9660,"I love dis fone, e dope! 😎 🙏",positive
9661,"Omo, I buy buk for shop, e no work, dem cheat me o, I tire! 😩, e choke",negative
9662,"BIKO, FREND D BUY BAG FOR CHURCH, NA NORMAL TIN, I D OBSERVE.",neutral
9663,"tufiakwa, uncle too fine o! 🔥 💖",positive
9664,Why dem no fix car? Wahala! 😭 😡,negative
9665,"i dey dans for mall, neighba come join me, we just dey gist small, nothing much dey sup, na so life be, no stress no wahala. 🤷‍♂️ #naijalife",neutral
9666,"Omo, I go skool wey dem wach dis soup, e swet me so tey I forget my wahala, na God handiwork o, I dy happy die! 🙌 @SistaNgozi, I swear",positive
9667,"Why aunty dey red like dis? E dey vex me, abegg make dem comot! 😣",negative
9668,"Dem dey check film for houz, I just dey pass by, e no concern me too much, but e dey happen, I fit snap am for Insta later. 😐 @SistaNgozi #NaijaVibes",neutral
9669,BRODA TOO FINE O! 🔥,positive
9670,Wetn be dis shoe? Rubbish! 😒,negative
9671,I dy dans for kitchin now.,neutral
9672,"dis bithday make me happy die, i no fit shout, e too good abg! 🔥 💃 @SistaNgozi",positive
9673,"Why neighba de writ like dis? E de vex me, abeg make dem comot! 😣 😭",negative
9674,"gbam, i dy sel film today, e just dy go on, no wahala. 😐 🤔",neutral
9675,"omo, i go mall wey dem wach dis game, e swet me so tey i forget my wahala, na god handiwork o, i d happy die! 🙌 @sistangozi, for real",positive
9676,"Abege, stop dat play, e vex me! 😤 😭",negative
9677,"Today na Wensday, I d dans. @SistaNgozi",neutral
9678,Dis bag sweat die! 😍,positive
9679,"Nawa o, dis consert spoil my day, I plan am well but dem no gree me enter, wetn I do dem? Hunger dy wire me sef, God abegg! 😢 #LifeNoBalance 😤",negative
9680,guy de check car.  @SistaNgozi,neutral
9681,"biko, neighba too fine o! 🔥 🙏",positive
9682,"Nawa o, dis parti spoil my day, I plan am well but dem no gree me enter, wetin I do dem? Hunger dy wire me sef, God abg! 😢 #LifeNoBalance, no lie",negative
9683,"today na sataday, i dy skool wey dem sel car, e just dy happen like dat, no big deal, i dy chill, maybe later i go check am again sha. 🤔 🤔",neutral
9684,dis game sweat die! 😍,positive
9685,"biko, why frend dey use like dis? e dey vex me, abg make dem comot! 😣 😣",negative
9686,"Dem de driv car for shop, I just de pass by, e no concern me too much, but e de happen, I fit snap am for Insta later. 😐 @SistaNgozi",neutral
9687,"joor, dis bithday make me happy die, i no fit shout, e too good abege! 🔥, no lie",positive
9688,"dis parti don spoil o! 😡, no lie",negative
9689,"ehn, broda de buy shoe for rod, na normal tin, i de observe. @SistaNgozi",neutral
9690,"omo, dis musik dey burst my brain, chai! i dey enjoy am well well, no cap. 😊 @SistaNgozi, I swear",positive
9691,"tufiakwa, dis car don spoil o! 😡",negative
9692,"Today na Munday, I dey chop. 🤔",neutral
9693,"Chai, dis film na fire o! I d use am every day for skool, e d make my life easy, abegg who no like better tin? I thank God for am! 😍 #Blessed",positive
9694,"nawa, dis pastor de do me strong thing, dem no gree fix food well, i beg make dem comot my front, i no fit shout again, wahala too much! 😭 @brosjide 😢",negative
9695,"yepa, guy dey check laptop for rod, na normal tin, i dey observe. 😐 @SistaNgozi",neutral
9696,"Abg, pikin de give me joy, dem sabi play musik well, I no fit complain, life good abegg, make we celebrate dis tin together! 😊 #NaijaVibes 🔥, no cap",positive
9697,"Why guy d sing like dis? E d vex me, abegg make dem comot! 😣",negative
9698,"Dem open rom by 6pm, I d watch am, nothing special sha. 🤷‍♂️ #NaijaVibes",neutral
9699,"joor, god bless pastor, dem sabi play buk well, my heart dy smile! 😍 @brosjide 😍, no lie",positive
9700,"Abeg, stop dat red, e vex me! 😤",negative
9701,"I DEY GO KITCHIN WEY DEM KUK MUSIK, E JUST DEY THERE, NO BIG DEAL. 🤔 @SistaNgozi",neutral
9702,"Make we driv laptop for beech, e go sweat like sugar, I swear! 🙏 #NaijaVibes 😊",positive
9703,"ABEGG, STOP DAT KUK, E VEX ME! 😤",negative
9704,"biko, i de wach buk today, e just de go on, no wahala. 😐",neutral
9705,"biko, abegg, oga d give me joy, dem sabi play soup well, i no fit complain, life good abegg, make we celebrate dis tin together! 😊 #naijavibes",positive
9706,"Dis film na scam, I waste money, chai, who go help me now? 😢 #Wahala 🤬",negative
9707,"DEM DY DANS LAPTOP FOR KITCHIN, I JUST DY PASS BY, E NO CONCERN ME TOO MUCH, BUT E DY HAPPEN, I FIT SNAP AM FOR INSTA LATER. 😐 @SISTANGOZI",neutral
9708,famili too fine o! 🔥,positive
9709,"nawa, abegg, stop dat writ, e vex me! 😤 😢 #NaijaVibes",negative
9710,"FREND DE CHOP LAPTOP FOR HOUZ, NA NORMAL TIN, I DE OBSERVE. #NaijaVibes",neutral
9711,"joor, na god win! car bless me. 🙌, no cap",positive
9712,"abg, stop dat use, e vex me! 😤 😭, no cap",negative
9713,"ehn, i de driv for stayshun now. 😐",neutral
9714,"biko, dis holiday make me happy die, i no fit shout, e too good abege! 🔥 🔥",positive
9715,DIS MUSIK DON SPOIL O! 😡,negative
9716,"I D GO ROM WEY DEM FIX CAR, E JUST D THERE, NO BIG DEAL.",neutral
9717,"BIKO, NAWA O, DIS BUK DE GIVE ME JOY, I NO GO LIE, E CHOKE! 😎 🙌",positive
9718,Wetn be dis buk? Rubbish! 😒 @SistaNgozi,negative
9719,"I de go rom wey dem check tv, e just de there, no big deal., for real",neutral
9720,Dis houz sweat die! 😍 🙏 #NaijaVibes,positive
9721,"Chai, I don try dis buk taya, e no work at all, dem sell me fake for kitchin, I vex so tey I wan fight, abeg who go pay me back? 😡 #NaijaWahala, no cap",negative
9722,PIKIN D PLAY FILM. 🤷‍♂️,neutral
9723,"sha, dis wedin make me happy die, i no fit shout, e too good abege! 🔥 @SistaNgozi",positive
9724,"chai, abg, stop dat kuk, e vex me! 😤",negative
9725,"joor, pikin dy use laptop for club, na normal tin, i dy observe., e choke",neutral
9726,"biko, na god win! parti bless me. 🙌 😍",positive
9727,"Abege, stop dat sel, e vex me! 😤 😤",negative
9728,"I DEY GO CHURCH WEY DEM SEL CAR, E JUST DEY THERE, NO BIG DEAL. 😐",neutral
9729,"gbam, abg, dis festival swet pass! 💃 🎉",positive
9730,"biko, nawa o, dis holiday spoil my day, i plan am well but dem no gree me enter, wetin i do dem? hunger de wire me sef, god abegg! 😢 #lifenobalance",negative
9731,"Today na Thurday, I dy driv. #NaijaVibes",neutral
9732,NA GOD WIN! SHOE BLESS ME. 🙌,positive
9733,"Nawa o, dis game spoil my day, I plan am well but dem no gree me enter, wtn I do dem? Hunger dy wire me sef, God abeg! 😢 #LifeNoBalance",negative
9734,"haba, today na sunday, i de beech wey dem buy soup, e just de happen like dat, no big deal, i de chill, maybe later i go check am again sha. 🤔",neutral
9735,"haba, god bless aunty, dem sabi sing clot well, my heart dey smile! 😍 @brosjide",positive
9736,"Chai, I don try dis food taya, e no work at all, dem sell me fake for houz, I vex so tey I wan fight, abg who go pay me back? 😡 #NaijaWahala 😭",negative
9737,"frend de kuk buk for houz, na normal tin, I de observe. ",neutral
9738,"Abegg, dis holiday swet pass! 💃",positive
9739,"chai, i don try dis buk taya, e no work at all, dem sell me fake for park, i vex so tey i wan fight, abege who go pay me back? 😡 #naijawahala 😭",negative
9740,"chai, i dey go rom wey dem check clot, e just dey there, no big deal. 😐",neutral
9741,"Chai, dis fone na fire o! I dy use am every day for shop, e dy make my life easy, abg who no like better tin? I thank God for am! 😍 #Blessed 😎, I swear",positive
9742,"Nawa o, dis wedin spoil my day, I plan am well but dem no gree me enter, wetin I do dem? Hunger dy wire me sef, God abege! 😢 #LifeNoBalance",negative
9743,DEM SEL FONE FOR PARK. @SistaNgozi,neutral
9744,"i love dis musik, e dope! 😎 🙏",positive
9745,"Dis clot na scam, I waste money, chai, who go help me now? 😢 #Wahala 😭",negative
9746,"guy d chop game for skool, na normal tin, I d observe. 📌, no cap",neutral
9747,"Make we wach houz for club, e go sweat like sugar, I swear! 🙏 #NaijaVibes 🔥",positive
9748,Why dem no fix car? Wahala! 😭 🤬,negative
9749,"famili d kuk car for shop, na normal tin, I d observe.",neutral
9750,"abg, babe de give me joy, dem sabi play buk well, i no fit complain, life good abeg, make we celebrate dis tin together! 😊 #naijavibes 🎉",positive
9751,"Why dem no fix film? Wahala! 😭 @SistaNgozi, e choke",negative
9752,"BABE DY CHECK SHOE FOR SKOOL, NA NORMAL TIN, I DY OBSERVE. 🤔 #NaijaVibes",neutral
9753,"JOOR, MAKE WE KUK BUK FOR CLUB, E GO SWEET LIKE SUGAR, I SWEAR! 🙏 #NAIJAVIBES 💖",positive
9754,Dis food don spoil o! 😡 😤,negative
9755,"I d go shop wey dem check houz, e just d there, no big deal. 🤷‍♂️",neutral
9756,"Make we kuk fone for park, e go sweet like sugar, I swear! 🙏 #NaijaVibes",positive
9757,"nepa no gree bring light, dis parti no fit work, nawa o, i vex! 😤",negative
9758,DEM SEL PARTI FOR MARKET.,neutral
9759,"nawa o, dis bag dey give me joy, i no go lie, e choke! 😎 😎",positive
9760,"Chai, I don try dis buk taya, e no work at all, dem sell me fake for beech, I vex so tey I wan fight, abegg who go pay me back? 😡 #NaijaWahala 😣 #NaijaVibes",negative
9761,"I dy play for club, aunty come join me, we just dy gist small, nothing much dy sup, na so life be, no stress no wahala. 🤷‍♂️ #NaijaLife, I swear",neutral
9762,"joor, nawa o, dis parti dy give me joy, i no go lie, e choke! 😎",positive
9763,"yepa, dis shoe na scam, i waste money, chai, who go help me now? 😢 #wahala",negative
9764,"nawa, dem d kuk clot for park, i just d pass by, e no concern me too much, but e d happen, i fit snap am for insta later. 😐 @sistangozi 🤔",neutral
9765,"GOD BLESS PASTOR, DEM SABI KUK FOOD WELL, MY HEART DEY SMILE! 😍 @BROSJIDE, I swear",positive
9766,Why dem no fix parti? Wahala! 😭 🤬 #NaijaVibes,negative
9767,"teacha de red clot for park, na normal tin, I de observe. 🤔",neutral
9768,"MAKE WE CHECK GAME FOR SKOOL, E GO SWEET LIKE SUGAR, I SWEAR! 🙏 #NAIJAVIBES 🎉",positive
9769,"Dis parti na scam, I waste money, chai, who go help me now? 😢 #Wahala",negative
9770,"biko, i d writ for shop now. ",neutral
9771,"Make we wach shoe for club, e go swet like sugar, I swear! 🙏 #NaijaVibes",positive
9772,"why uncle de check like dis? e de vex me, abeg make dem comot! 😣",negative
9773,"DEM OPEN HOUZ BY MORNIN, I DEY WATCH AM, NOTHING SPECIAL SHA. 🤷‍♂️",neutral
9774,"sha, nawa o, dis soup dy give me joy, i no go lie, e choke! 😎 💃, no lie",positive
9775,"JOOR, DIS BUK DON SPOIL O! 😡",negative
9776,"I de go office wey dem play fone, e just de there, no big deal.",neutral
9777,Na God win! buk bless me. 🙌 #NaijaVibes,positive
9778,"NEPA no gree bring light, dis shoe no fit work, nawa o, I vex! 😤 😩",negative
